activity_id,assay_id,assay_chembl_id,tid,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_type_description,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,bao_format,bao_label,variant_id,assay_test_type,assay_description,cell_id,tissue_id,curated_by,aidx,confidence_score,confidence_score_description,molregno,compound_chembl_id,pref_name,canonical_smiles,assay_metadata_hash,canonical_smiles_by_Std,molecular_weight,num_atoms,pStandard_value,vs_activity_comment,vs_activity,vs_threshold,lo_activity_comment,lo_activity,lo_threshold,stereoSiblings,effect,assay,effect_description,assay_keywords_description
367457,147233,CHEMBL754921,137,CHEMBL237,EC50,=,559.0,nM,6.25,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor kappa 1 (U-69,593) transfected onto CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651835,CHEMBL1169584,,CCO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CCO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,397.52,29,6.252588192113577,active,1.0,5.0,weak inactive,0.0,6.3,True,,,,
368861,147233,CHEMBL754921,137,CHEMBL237,EC50,=,0.61,nM,9.21,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor kappa 1 (U-69,593) transfected onto CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,1385921,CHEMBL2113670,,CCO[C@H](C)[C@@H]1C[C@@]23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)[C@@H]3C5,901e030c965234752af5ce2b09ef2dea,CCO[C@H](C)[C@@H]1C[C@@]23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)[C@@H]3C5,397.52,29,9.214670164989233,active,1.0,5.0,active,1.0,6.3,False,,,,
369764,92545,CHEMBL699591,137,CHEMBL237,EC50,=,2729.5,nM,5.56,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Kappa receptor transfected into Chinese hamster ovary (CHO) cells using [3H]U-69593 as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187044,CHEMBL431074,,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,5e1f6eb4aac428c89295e2ab323c03a5,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,351.41,26,5.56391690135802,active,1.0,5.0,inactive,0.0,6.3,True,,,,
375915,147233,CHEMBL754921,137,CHEMBL237,EC50,=,161.0,nM,6.79,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor kappa 1 (U-69,593) transfected onto CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651833,CHEMBL1169582,,CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,383.49,28,6.79317412396815,active,1.0,5.0,active,1.0,6.3,True,,,,
375924,147233,CHEMBL754921,137,CHEMBL237,EC50,=,2.0,nM,8.7,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor kappa 1 (U-69,593) transfected onto CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651836,CHEMBL1169585,,CCC[C@@](C)(O)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CCC[C@@](C)(O)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,411.54,30,8.698970004336019,active,1.0,5.0,active,1.0,6.3,True,,,,
377460,147223,CHEMBL754911,137,CHEMBL237,EC50,=,0.2,nM,9.7,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against kappa opioid receptor in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,73067,CHEMBL49269,CYCLORPHAN,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,bf07d196757558cafe103871a2a3b410,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,297.44,22,9.698970004336019,active,1.0,5.0,active,1.0,6.3,True,,,,
380301,147223,CHEMBL754911,137,CHEMBL237,EC50,=,29.0,nM,7.54,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against kappa opioid receptor in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,391928,CHEMBL390866,,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,bf07d196757558cafe103871a2a3b410,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,367.56,26,7.5376020021010435,active,1.0,5.0,active,1.0,6.3,False,,,,
386838,92545,CHEMBL699591,137,CHEMBL237,EC50,=,1021.0,nM,5.99,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Kappa receptor transfected into Chinese hamster ovary (CHO) cells using [3H]U-69593 as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187080,CHEMBL114803,,CN1CCC23c4c5ccc(O)c4OC2c2nc(O)ncc2CC3(O)C1C5,5e1f6eb4aac428c89295e2ab323c03a5,CN1CCC23c4c5ccc(O)c4OC2c2[nH]c(=O)ncc2CC3(O)C1C5,353.38,26,5.99097425791309,active,1.0,5.0,inactive,0.0,6.3,True,,,,
390473,147223,CHEMBL754911,137,CHEMBL237,EC50,=,1.3,nM,8.89,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against kappa opioid receptor in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,73066,CHEMBL301160,BUTORPHAN,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,bf07d196757558cafe103871a2a3b410,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,311.47,23,8.886056647693163,active,1.0,5.0,active,1.0,6.3,False,,,,
476639,147243,CHEMBL755511,137,CHEMBL237,EC50,=,96.5,nM,7.01,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,1385631,CHEMBL2113380,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(CCCc2ccccc2)C1C5,901e030c965234752af5ce2b09ef2dea,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(CCCc2ccccc2)C1C5,476.62,36,7.015472686656207,active,1.0,5.0,active,1.0,6.3,False,,,,
485299,147243,CHEMBL755511,137,CHEMBL237,EC50,=,96.2,nM,7.02,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,1385630,CHEMBL2113379,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)Cc2ccccc2)C1C5,901e030c965234752af5ce2b09ef2dea,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)Cc2ccccc2)C1C5,491.59,37,7.016824927962187,active,1.0,5.0,active,1.0,6.3,False,,,,
487709,147243,CHEMBL755511,137,CHEMBL237,EC50,=,936.0,nM,6.03,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,1385628,CHEMBL2113377,,CCCCN[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,901e030c965234752af5ce2b09ef2dea,CCCCN[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,429.56,32,6.028724151261895,active,1.0,5.0,inactive,0.0,6.3,True,,,,
490018,147243,CHEMBL755511,137,CHEMBL237,EC50,=,4365.0,nM,5.36,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,58836,CHEMBL38874,DAMGO,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,901e030c965234752af5ce2b09ef2dea,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,513.6,37,5.360015751958412,active,1.0,5.0,inactive,0.0,6.3,False,,,,
491198,147243,CHEMBL755511,137,CHEMBL237,EC50,=,27.2,nM,7.57,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,1385629,CHEMBL2113378,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCCc2ccccc2)C1C5,901e030c965234752af5ce2b09ef2dea,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCCc2ccccc2)C1C5,491.64,37,7.565431095965801,active,1.0,5.0,active,1.0,6.3,True,,,,
494686,147243,CHEMBL755511,137,CHEMBL237,EC50,=,16.4,nM,7.79,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,1385633,CHEMBL2113382,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCc2ccccc2)C1C5,901e030c965234752af5ce2b09ef2dea,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCc2ccccc2)C1C5,477.61,36,7.785156151952302,active,1.0,5.0,active,1.0,6.3,False,,,,
494697,147243,CHEMBL755511,137,CHEMBL237,EC50,=,26.1,nM,7.58,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,15149,CHEMBL440765,U-69593,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,901e030c965234752af5ce2b09ef2dea,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,356.51,26,7.583359492661719,active,1.0,5.0,active,1.0,6.3,False,,,,
503159,147243,CHEMBL755511,137,CHEMBL237,EC50,>,10000.0,nM,,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,87051,CHEMBL294616,DPDPE,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,901e030c965234752af5ce2b09ef2dea,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,645.8,44,5.0,inactive,0.0,5.0,inactive,0.0,6.3,False,,,,
511478,147243,CHEMBL755511,137,CHEMBL237,EC50,=,56.9,nM,7.25,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of U-69,593 binding at human recombinant Opioid receptor kappa 1 transfected into CHO cells.",449.0,,Expert,CLD0,8,Homologous single protein target assigned,1385632,CHEMBL2113381,,CCCCC(=O)N[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,901e030c965234752af5ce2b09ef2dea,CCCCC(=O)N[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,457.57,34,7.244887733604929,active,1.0,5.0,active,1.0,6.3,False,,,,
611626,147238,CHEMBL755506,137,CHEMBL237,EC50,=,14.4,nM,7.84,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Human Opioid receptor kappa 1<br>mediated stimulation of [35S]- GTPgammaS binding in CHO cells (Agonist potency).,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,13693,CHEMBL441765,U-50488 METHANE SULFONATE,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,901e030c965234752af5ce2b09ef2dea,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,369.34,24,7.841637507904751,active,1.0,5.0,active,1.0,6.3,False,,,,
634657,147231,CHEMBL754919,137,CHEMBL237,EC50,>,10000.0,nM,,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Concentration necessary to produce 50% of the Emax value, i.e. to stimulate [35S]GTP-gamma-S, binding to recombinant human Opioid receptor kappa 1 expressed in CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,181413,CHEMBL321170,,O=C1CC[C@@]2(OCCCc3ccccc3)[C@H]3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,5e1f6eb4aac428c89295e2ab323c03a5,O=C1CC[C@@]2(OCCCc3ccccc3)[C@H]3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,443.59,33,5.0,inactive,0.0,5.0,inactive,0.0,6.3,False,,,,
636927,147234,CHEMBL754922,137,CHEMBL237,EC50,=,323.0,nM,6.49,F,Functional,,Homo sapiens,9606.0,,,,,BAO_0000019,assay format,,,Agonistic activity towards Opioid receptor kappa 1,,,Expert,CLD0,9,Direct single protein target assigned,177472,CHEMBL108608,,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@@]12C/C(=C\c1ccccc1)[C@@H]3c1[nH]c3ccccc3c1C2,dfe5e9191a547f90ad6e319669804bc1,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@@]12C/C(=C\c1ccccc1)[C@@H]3c1[nH]c3ccccc3c1C2,488.63,37,6.490797477668897,active,1.0,5.0,active,1.0,6.3,False,,,,
638260,147234,CHEMBL754922,137,CHEMBL237,EC50,=,4.95,nM,8.3,F,Functional,,Homo sapiens,9606.0,,,,,BAO_0000019,assay format,,,Agonistic activity towards Opioid receptor kappa 1,,,Expert,CLD0,9,Direct single protein target assigned,572021,CHEMBL567175,NALTRINDOLE,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,dfe5e9191a547f90ad6e319669804bc1,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,414.51,31,8.30539480106643,active,1.0,5.0,active,1.0,6.3,False,,,,
638320,147231,CHEMBL754919,137,CHEMBL237,EC50,>,10000.0,nM,,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Concentration necessary to produce 50% of the Emax value, i.e. to stimulate [35S]GTP-gamma-S, binding to recombinant human Opioid receptor kappa 1 expressed in CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,181721,CHEMBL110640,,COc1cccc2c1C13CCN(CC4CC4)[C@H](C2)[C@]1(OCCCc1ccccc1)CCC(=O)C3,5e1f6eb4aac428c89295e2ab323c03a5,COc1cccc2c1C13CCN(CC4CC4)[C@H](C2)[C@]1(OCCCc1ccccc1)CCC(=O)C3,459.63,34,5.0,inactive,0.0,5.0,inactive,0.0,6.3,True,,,,
642009,147234,CHEMBL754922,137,CHEMBL237,EC50,=,17.5,nM,7.76,F,Functional,,Homo sapiens,9606.0,,,,,BAO_0000019,assay format,,,Agonistic activity towards Opioid receptor kappa 1,,,Expert,CLD0,9,Direct single protein target assigned,177077,CHEMBL109040,,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@]12CCC(=O)[C@H]3/C(=C/c1ccccc1)C2,dfe5e9191a547f90ad6e319669804bc1,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@@]12C=C(Cc1ccccc1)[C@@H]3C(=O)CC2,415.53,31,7.756961951313706,active,1.0,5.0,active,1.0,6.3,False,,,,
642019,147234,CHEMBL754922,137,CHEMBL237,EC50,=,1.86,nM,8.73,F,Functional,,Homo sapiens,9606.0,,,,,BAO_0000019,assay format,,,Agonistic activity towards Opioid receptor kappa 1,,,Expert,CLD0,9,Direct single protein target assigned,21459,CHEMBL19019,NALTREXONE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,dfe5e9191a547f90ad6e319669804bc1,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.41,25,8.730487055782083,active,1.0,5.0,active,1.0,6.3,False,,,,
643175,147234,CHEMBL754922,137,CHEMBL237,EC50,=,945.0,nM,6.03,F,Functional,,Homo sapiens,9606.0,,,,,BAO_0000019,assay format,,,Agonistic activity towards Opioid receptor kappa 1,,,Expert,CLD0,9,Direct single protein target assigned,177149,CHEMBL322875,,CC(C)=CC[C@@]12Cc3c([nH]c4ccccc34)[C@]3(C)Oc4c(O)ccc5c4[C@]13CCN(C)C2C5,dfe5e9191a547f90ad6e319669804bc1,CC(C)=CC[C@@]12Cc3c([nH]c4ccccc34)[C@]3(C)Oc4c(O)ccc5c4[C@]13CCN(C)C2C5,440.59,33,6.024568191490737,active,1.0,5.0,inactive,0.0,6.3,False,,,,
645576,147231,CHEMBL754919,137,CHEMBL237,EC50,=,4.51,nM,8.35,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Concentration necessary to produce 50% of the Emax value, i.e. to stimulate [35S]GTP-gamma-S, binding to recombinant human Opioid receptor kappa 1 expressed in CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,181599,CHEMBL325347,,O=C1CC[C@@]2(OCCCc3ccccc3)[C@H]3Cc4cccc(O)c4C2(CCN3CC2CC2)C1,5e1f6eb4aac428c89295e2ab323c03a5,O=C1CC[C@@]2(OCCCc3ccccc3)[C@H]3Cc4cccc(O)c4C2(CCN3CC2CC2)C1,445.6,33,8.34582345812204,active,1.0,5.0,active,1.0,6.3,False,,,,
