activity_id,assay_id,assay_chembl_id,tid,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_type_description,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,bao_format,bao_label,variant_id,assay_test_type,assay_description,cell_id,tissue_id,curated_by,aidx,confidence_score,confidence_score_description,molregno,compound_chembl_id,pref_name,canonical_smiles,assay_metadata_hash,canonical_smiles_by_Std,molecular_weight,num_atoms,pStandard_value,vs_activity_comment,vs_activity,vs_threshold,lo_activity_comment,lo_activity,lo_threshold,stereoSiblings,effect,assay,effect_description,assay_keywords_description
52159,145606,CHEMBL749749,129,CHEMBL233,IC50,=,3570.0,nM,5.45,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210225,CHEMBL339457,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1,366.48,27,5.447331783887806,active,1.0,5.0,inactive,0.0,6.38,True,,,,
52168,145606,CHEMBL749749,129,CHEMBL233,IC50,=,5440.0,nM,5.26,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210245,CHEMBL129315,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccs2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccs2)cc1,354.52,25,5.26440110030182,active,1.0,5.0,inactive,0.0,6.38,False,,,,
53504,145606,CHEMBL749749,129,CHEMBL233,IC50,=,2740.0,nM,5.56,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210332,CHEMBL340131,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc([N+](=O)[O-])c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc([N+](=O)[O-])c2)cc1,393.49,29,5.562249437179612,active,1.0,5.0,inactive,0.0,6.38,False,,,,
54700,145606,CHEMBL749749,129,CHEMBL233,IC50,=,3390.0,nM,5.47,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210237,CHEMBL127788,,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC3CC3)CC2)c2ccccc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC3CC3)CC2)c2ccccc2)cc1,402.58,30,5.4698003017969175,active,1.0,5.0,inactive,0.0,6.38,False,,,,
55926,145606,CHEMBL749749,129,CHEMBL233,IC50,=,6760.0,nM,5.17,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210244,CHEMBL129693,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(SC)cc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(SC)cc2)cc1,394.58,28,5.170053304058364,active,1.0,5.0,inactive,0.0,6.38,False,,,,
58371,145606,CHEMBL749749,129,CHEMBL233,IC50,=,817.0,nM,6.09,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210443,CHEMBL129034,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc3ccccc23)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc3ccccc23)cc1,398.55,30,6.087777943467584,active,1.0,5.0,inactive,0.0,6.38,False,,,,
58378,145606,CHEMBL749749,129,CHEMBL233,IC50,=,5980.0,nM,5.22,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210276,CHEMBL127495,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(N)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(N)c2)cc1,363.51,27,5.223298816011589,active,1.0,5.0,inactive,0.0,6.38,False,,,,
58385,145606,CHEMBL749749,129,CHEMBL233,IC50,=,597.0,nM,6.22,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210235,CHEMBL340476,,CCN(CC)C(=O)c1ccc(C(=C2CCN(C3CCCCC3)CC2)c2ccccc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCN(C3CCCCC3)CC2)c2ccccc2)cc1,430.64,32,6.224025668870631,active,1.0,5.0,inactive,0.0,6.38,False,,,,
59640,145606,CHEMBL749749,129,CHEMBL233,IC50,=,1030.0,nM,5.99,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210399,CHEMBL126141,,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC=C(C)C)CC2)c2ccccc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC=C(C)C)CC2)c2ccccc2)cc1,416.61,31,5.987162775294828,active,1.0,5.0,inactive,0.0,6.38,False,,,,
62358,145606,CHEMBL749749,129,CHEMBL233,IC50,=,2980.0,nM,5.53,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210285,CHEMBL126370,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2F)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2F)cc1,366.48,27,5.525783735923745,active,1.0,5.0,inactive,0.0,6.38,False,,,,
66348,145606,CHEMBL749749,129,CHEMBL233,IC50,=,5440.0,nM,5.26,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210206,CHEMBL339922,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(OC)cc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(OC)cc2)cc1,378.52,28,5.26440110030182,active,1.0,5.0,inactive,0.0,6.38,False,,,,
68836,145606,CHEMBL749749,129,CHEMBL233,IC50,=,1510.0,nM,5.82,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210437,CHEMBL339898,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,416.49,30,5.82102305270683,active,1.0,5.0,inactive,0.0,6.38,False,,,,
68845,145606,CHEMBL749749,129,CHEMBL233,IC50,=,3290.0,nM,5.48,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210368,CHEMBL129300,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1,390.53,29,5.482804102050026,active,1.0,5.0,inactive,0.0,6.38,False,,,,
71409,145606,CHEMBL749749,129,CHEMBL233,IC50,=,5050.0,nM,5.3,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210444,CHEMBL127007,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)cc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)cc2)cc1,382.94,27,5.296708621881338,active,1.0,5.0,inactive,0.0,6.38,False,,,,
84594,149310,CHEMBL757306,129,CHEMBL233,IC50,=,8.2,nM,8.09,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity towards Opioid receptor mu 1 was evaluated,,,Autocuration,CLD0,8,Homologous single protein target assigned,1154340,CHEMBL1790709,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O)C(N)=O,22cc1cdcf2fec4da1aa585de2827efd6,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O)C(N)=O,847.92,60,8.086186147616283,active,1.0,5.0,active,1.0,6.38,False,,,,
92593,149310,CHEMBL757306,129,CHEMBL233,IC50,=,4.0,nM,8.4,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity towards Opioid receptor mu 1 was evaluated,,,Autocuration,CLD0,8,Homologous single protein target assigned,1154341,CHEMBL1790710,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO)C(N)=O,22cc1cdcf2fec4da1aa585de2827efd6,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO)C(N)=O,685.78,49,8.397940008672037,active,1.0,5.0,active,1.0,6.38,True,,,,
103860,149334,CHEMBL756438,129,CHEMBL233,IC50,=,1.82,nM,8.74,F,Functional,,,,,,,,BAO_0000019,assay format,,,Agonist activity for Opioid receptor mu 1,,,Autocuration,CLD0,8,Homologous single protein target assigned,32695,CHEMBL278789,DERMORPHIN,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,6bdd3c17c52bcc51ab8f87a389d0432d,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,802.89,58,8.739928612014925,active,1.0,5.0,active,1.0,6.38,True,,,,
105735,149489,CHEMBL757060,129,CHEMBL233,IC50,=,2.0,nM,8.7,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,6902,CHEMBL80,NALOXONE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,22cc1cdcf2fec4da1aa585de2827efd6,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.38,24,8.698970004336019,active,1.0,5.0,active,1.0,6.38,True,,,,
107970,149489,CHEMBL757060,129,CHEMBL233,IC50,=,960.0,nM,6.02,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188126,CHEMBL332697,,COc1cc(/C=C/C(=O)N2CCC(n3c(O)nc4ccccc43)CC2)c([N+](=O)[O-])cc1OC,22cc1cdcf2fec4da1aa585de2827efd6,COc1cc(/C=C/C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c([N+](=O)[O-])cc1OC,452.47,33,6.017728766960431,active,1.0,5.0,inactive,0.0,6.38,False,,,,
107975,149489,CHEMBL757060,129,CHEMBL233,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,187882,CHEMBL324170,,O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,454.44,33,5.0,inactive,0.0,5.0,inactive,0.0,6.38,False,,,,
109236,149489,CHEMBL757060,129,CHEMBL233,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188136,CHEMBL324257,,O=C(OCc1ccc2nsnc2c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1ccc2nsnc2c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,423.5,30,5.0,inactive,0.0,5.0,inactive,0.0,6.38,False,,,,
110474,149489,CHEMBL757060,129,CHEMBL233,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,187707,CHEMBL326538,,O=C(OCc1cccc(Oc2ccccc2)c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1cccc(Oc2ccccc2)c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,457.53,34,5.0,inactive,0.0,5.0,inactive,0.0,6.38,True,,,,
111911,149489,CHEMBL757060,129,CHEMBL233,IC50,=,1.5,nM,8.82,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188184,CHEMBL324297,,O=[N+]([O-])c1cc2c(cc1CN1CCC(n3c(O)nc4ccccc43)CC1)OCO2,22cc1cdcf2fec4da1aa585de2827efd6,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc3c(cc2[N+](=O)[O-])OCO3)CC1,396.4,29,8.823908740944319,active,1.0,5.0,active,1.0,6.38,True,,,,
111916,149489,CHEMBL757060,129,CHEMBL233,IC50,=,19.3,nM,7.71,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188150,CHEMBL115229,,O=[N+]([O-])c1cc2c(cc1CN1CC=C(n3c(O)nc4ccccc43)CC1)OCO2,22cc1cdcf2fec4da1aa585de2827efd6,O=c1[nH]c2ccccc2n1C1=CCN(Cc2cc3c(cc2[N+](=O)[O-])OCO3)CC1,394.39,29,7.714442690992226,active,1.0,5.0,active,1.0,6.38,True,,,,
114584,149489,CHEMBL757060,129,CHEMBL233,IC50,=,147.0,nM,6.83,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188436,CHEMBL115444,,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC(n2c(O)nc3ccccc32)CC1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,429.86,30,6.8326826652518236,active,1.0,5.0,active,1.0,6.38,False,,,,
114589,149489,CHEMBL757060,129,CHEMBL233,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188291,CHEMBL324471,,COc1cc(/C=C/C(=O)N2CCC3(CC2)C(=O)NCN3c2ccccc2)c([N+](=O)[O-])cc1OC,22cc1cdcf2fec4da1aa585de2827efd6,COc1cc(/C=C/C(=O)N2CCC3(CC2)C(=O)NCN3c2ccccc2)c([N+](=O)[O-])cc1OC,466.49,34,5.0,inactive,0.0,5.0,inactive,0.0,6.38,True,,,,
115902,149489,CHEMBL757060,129,CHEMBL233,IC50,=,1050.0,nM,5.98,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188435,CHEMBL115549,,O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC(n2c(O)nc3ccccc32)CC1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,440.41,32,5.978810700930062,active,1.0,5.0,inactive,0.0,6.38,True,,,,
115906,149489,CHEMBL757060,129,CHEMBL233,IC50,=,2.4,nM,8.62,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,187956,CHEMBL420863,,Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,22cc1cdcf2fec4da1aa585de2827efd6,Cc1ccc2[nH]c(=O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,399.88,28,8.619788758288394,active,1.0,5.0,active,1.0,6.38,True,,,,
