activity_id,assay_id,assay_chembl_id,tid,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_type_description,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,bao_format,bao_label,variant_id,assay_test_type,assay_description,cell_id,tissue_id,curated_by,aidx,confidence_score,confidence_score_description,molregno,compound_chembl_id,pref_name,canonical_smiles,assay_metadata_hash,canonical_smiles_by_Std,molecular_weight,num_atoms,pStandard_value,vs_activity_comment,vs_activity,vs_threshold,lo_activity_comment,lo_activity,lo_threshold,stereoSiblings,effect,assay,effect_description,assay_keywords_description
72748,145578,CHEMBL749654,129,CHEMBL233,EC50,=,49.0,nM,7.31,F,Functional,,,,,,,,BAO_0000249,cell membrane format,,,Compound tested at 10 uM for the ability to induce Opioid receptor mu 1-mediated binding of [35S]GTP-gamma-S to G proteins in CHO membrane preparations,,,Autocuration,CLD0,8,Homologous single protein target assigned,642952,CHEMBL1161413,,Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,197e887308ee24eb5d1be9457cc7598f,Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,516.68,38,7.309803919971486,active,1.0,5.0,active,1.0,6.3,False,,,,
81696,145578,CHEMBL749654,129,CHEMBL233,EC50,=,31.0,nM,7.51,F,Functional,,,,,,,,BAO_0000249,cell membrane format,,,Compound tested at 10 uM for the ability to induce Opioid receptor mu 1-mediated binding of [35S]GTP-gamma-S to G proteins in CHO membrane preparations,,,Autocuration,CLD0,8,Homologous single protein target assigned,642958,CHEMBL1161419,,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1,197e887308ee24eb5d1be9457cc7598f,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1,555.68,41,7.508638306165727,active,1.0,5.0,active,1.0,6.3,False,,,,
92767,145578,CHEMBL749654,129,CHEMBL233,EC50,=,7.9,nM,8.1,F,Functional,,,,,,,,BAO_0000249,cell membrane format,,,Compound tested at 10 uM for the ability to induce Opioid receptor mu 1-mediated binding of [35S]GTP-gamma-S to G proteins in CHO membrane preparations,,,Autocuration,CLD0,8,Homologous single protein target assigned,642955,CHEMBL1161416,,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,197e887308ee24eb5d1be9457cc7598f,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,559.71,41,8.102372908709558,active,1.0,5.0,active,1.0,6.3,False,,,,
98825,145578,CHEMBL749654,129,CHEMBL233,EC50,=,4.2,nM,8.38,F,Functional,,,,,,,,BAO_0000249,cell membrane format,,,Compound tested at 10 uM for the ability to induce Opioid receptor mu 1-mediated binding of [35S]GTP-gamma-S to G proteins in CHO membrane preparations,,,Autocuration,CLD0,8,Homologous single protein target assigned,642963,CHEMBL1161424,,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)OCCc1ccccc1,197e887308ee24eb5d1be9457cc7598f,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)OCCc1ccccc1,517.67,38,8.3767507096021,active,1.0,5.0,active,1.0,6.3,False,,,,
114223,221912,CHEMBL843115,129,CHEMBL233,EC50,=,1.9,nM,8.72,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Activity was evaluated in human mu opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,1382755,CHEMBL2110315,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]24CC[C@@]3(C[C@H]2C(C)(C)C(C)(C)O4)C1C5,5e1f6eb4aac428c89295e2ab323c03a5,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]24CC[C@@]3(C[C@H]2C(C)(C)C(C)(C)O4)C1C5,395.54,29,8.721246399047171,active,1.0,5.0,active,1.0,6.3,False,,,,
134343,221912,CHEMBL843115,129,CHEMBL233,EC50,=,2.3,nM,8.64,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Activity was evaluated in human mu opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,446784,CHEMBL511142,BUPRENORPHINE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,5e1f6eb4aac428c89295e2ab323c03a5,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,467.65,34,8.638272163982407,active,1.0,5.0,active,1.0,6.3,True,,,,
139278,221912,CHEMBL843115,129,CHEMBL233,EC50,=,1.2,nM,8.92,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Activity was evaluated in human mu opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,280520,CHEMBL169552,,CO[C@@]12CCC3(C[C@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@H]2O5,5e1f6eb4aac428c89295e2ab323c03a5,CO[C@@]12CCC3(C[C@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@H]2O5,427.59,31,8.920818753952375,active,1.0,5.0,active,1.0,6.3,False,,,,
346533,145572,CHEMBL749648,129,CHEMBL233,EC50,=,73.0,nM,7.14,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against Opioid receptor mu 1 in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,391927,CHEMBL242756,,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1,bf07d196757558cafe103871a2a3b410,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1,353.54,25,7.136677139879544,active,1.0,5.0,active,1.0,6.3,True,,,,
349771,138857,CHEMBL747703,129,CHEMBL233,EC50,=,75.2,nM,7.12,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]-DAMGO as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187558,CHEMBL332947,,CN1CCC23c4c5ccc(O)c4OC2c2nc(N)ncc2CC3(O)C1C5,5e1f6eb4aac428c89295e2ab323c03a5,CN1CCC23c4c5ccc(O)c4OC2c2nc(N)ncc2CC3(O)C1C5,352.39,26,7.123782159408358,active,1.0,5.0,active,1.0,6.3,False,,,,
351681,145583,CHEMBL749728,129,CHEMBL233,EC50,=,16.2,nM,7.79,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human opioid mu receptor transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651834,CHEMBL1169583,,CO[C@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CO[C@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,383.49,28,7.790484985457369,active,1.0,5.0,active,1.0,6.3,True,,,,
353122,145581,CHEMBL749726,129,CHEMBL233,EC50,=,0.6,nM,9.22,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor mu 1 (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,1385922,CHEMBL2113671,,CO[C@]12C=C[C@@]3(C[C@H]1[C@@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,901e030c965234752af5ce2b09ef2dea,CO[C@]12C=C[C@@]3(C[C@H]1[C@@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,459.59,34,9.221848749616356,active,1.0,5.0,active,1.0,6.3,True,,,,
357031,138857,CHEMBL747703,129,CHEMBL233,EC50,=,58.42,nM,7.23,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]-DAMGO as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187084,CHEMBL112656,,CN1CCC23c4c5ccc(O)c4OC2c2nc(-c4ccccc4)ncc2CC3(O)C1C5,5e1f6eb4aac428c89295e2ab323c03a5,CN1CCC23c4c5ccc(O)c4OC2c2nc(-c4ccccc4)ncc2CC3(O)C1C5,413.48,31,7.233438447362469,active,1.0,5.0,active,1.0,6.3,False,,,,
358922,145584,CHEMBL749729,129,CHEMBL233,EC50,=,7.3,nM,8.14,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human opioid mu receptors (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651831,CHEMBL1169580,,CCC[C@](C)(O)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CCC[C@](C)(O)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,411.54,30,8.136677139879543,active,1.0,5.0,active,1.0,6.3,True,,,,
362883,145581,CHEMBL749726,129,CHEMBL233,EC50,=,1.8,nM,8.74,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor mu 1 (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,1385923,CHEMBL2113672,,CO[C@]12C=C[C@@]3(C[C@H]1[C@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,901e030c965234752af5ce2b09ef2dea,CO[C@]12C=C[C@@]3(C[C@H]1[C@H](C)OCc1ccccc1)[C@H]1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,459.59,34,8.744727494896694,active,1.0,5.0,active,1.0,6.3,True,,,,
367453,145581,CHEMBL749726,129,CHEMBL233,EC50,=,13.5,nM,7.87,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor mu 1 (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651835,CHEMBL1169584,,CCO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CCO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,397.52,29,7.8696662315049934,active,1.0,5.0,active,1.0,6.3,True,,,,
368857,145581,CHEMBL749726,129,CHEMBL233,EC50,=,4.85,nM,8.31,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor mu 1 (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,1385921,CHEMBL2113670,,CCO[C@H](C)[C@@H]1C[C@@]23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)[C@@H]3C5,901e030c965234752af5ce2b09ef2dea,CCO[C@H](C)[C@@H]1C[C@@]23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)[C@@H]3C5,397.52,29,8.314258261397736,active,1.0,5.0,active,1.0,6.3,True,,,,
369762,138857,CHEMBL747703,129,CHEMBL233,EC50,=,71.95,nM,7.14,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]-DAMGO as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187044,CHEMBL431074,,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,5e1f6eb4aac428c89295e2ab323c03a5,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,351.41,26,7.142969201727376,active,1.0,5.0,active,1.0,6.3,False,,,,
371106,138857,CHEMBL747703,129,CHEMBL233,EC50,=,19.26,nM,7.71,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]-DAMGO as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187593,CHEMBL112035,,CN1CCC23c4c5ccc(O)c4OC2c2n[nH]cc2CC3(O)C1C5,5e1f6eb4aac428c89295e2ab323c03a5,CN1CCC23c4c5ccc(O)c4OC2c2[nH]ncc2CC3(O)C1C5,325.37,24,7.715343717211484,active,1.0,5.0,active,1.0,6.3,False,,,,
375911,145581,CHEMBL749726,129,CHEMBL233,EC50,=,34.9,nM,7.46,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human Opioid receptor mu 1 (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651833,CHEMBL1169582,,CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,383.49,28,7.45717457304082,active,1.0,5.0,active,1.0,6.3,True,,,,
375920,145582,CHEMBL749727,129,CHEMBL233,EC50,=,0.66,nM,9.18,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,EC50 for binding of [35S]- GTPdeltaS in cloned human oOpioid receptor mu 1 (DAMGO) transfected onto CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,651836,CHEMBL1169585,,CCC[C@@](C)(O)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,901e030c965234752af5ce2b09ef2dea,CCC[C@@](C)(O)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,411.54,30,9.18045606445813,active,1.0,5.0,active,1.0,6.3,True,,,,
377461,145572,CHEMBL749648,129,CHEMBL233,EC50,=,0.8,nM,9.1,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against Opioid receptor mu 1 in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,73067,CHEMBL49269,CYCLORPHAN,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,bf07d196757558cafe103871a2a3b410,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,297.44,22,9.096910013008056,active,1.0,5.0,active,1.0,6.3,True,,,,
380302,145572,CHEMBL749648,129,CHEMBL233,EC50,>,1000.0,nM,,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against Opioid receptor mu 1 in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,391928,CHEMBL390866,,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,bf07d196757558cafe103871a2a3b410,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,367.56,26,6.0,inactive,0.0,5.0,inactive,0.0,6.3,True,,,,
386836,138857,CHEMBL747703,129,CHEMBL233,EC50,=,110.25,nM,6.96,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Agonistic activity against human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]-DAMGO as radioligand,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,187080,CHEMBL114803,,CN1CCC23c4c5ccc(O)c4OC2c2nc(O)ncc2CC3(O)C1C5,5e1f6eb4aac428c89295e2ab323c03a5,CN1CCC23c4c5ccc(O)c4OC2c2[nH]c(=O)ncc2CC3(O)C1C5,353.38,26,6.9576214018601235,active,1.0,5.0,active,1.0,6.3,False,,,,
390474,145572,CHEMBL749648,129,CHEMBL233,EC50,=,1.6,nM,8.8,F,Functional,,Cricetulus griseus,10029.0,,,,,BAO_0000249,cell membrane format,,,Agonistic activity against Opioid receptor mu 1 in Chinese hamster ovary membranes,,,Autocuration,CLD0,8,Homologous single protein target assigned,73066,CHEMBL301160,BUTORPHAN,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,bf07d196757558cafe103871a2a3b410,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,311.47,23,8.795880017344075,active,1.0,5.0,active,1.0,6.3,True,,,,
476641,145591,CHEMBL749736,129,CHEMBL233,EC50,=,21.5,nM,7.67,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385631,CHEMBL2113380,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(CCCc2ccccc2)C1C5,9914c9113462ece15c7239cfe59a2e4b,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(CCCc2ccccc2)C1C5,476.62,36,7.667561540084395,active,1.0,5.0,active,1.0,6.3,False,,,,
485301,145591,CHEMBL749736,129,CHEMBL233,EC50,=,95.0,nM,7.02,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385630,CHEMBL2113379,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)Cc2ccccc2)C1C5,9914c9113462ece15c7239cfe59a2e4b,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)Cc2ccccc2)C1C5,491.59,37,7.022276394711152,active,1.0,5.0,active,1.0,6.3,False,,,,
487711,145591,CHEMBL749736,129,CHEMBL233,EC50,=,272.0,nM,6.57,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385628,CHEMBL2113377,,CCCCN[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,9914c9113462ece15c7239cfe59a2e4b,CCCCN[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,429.56,32,6.565431095965801,active,1.0,5.0,active,1.0,6.3,True,,,,
488806,145591,CHEMBL749736,129,CHEMBL233,EC50,=,184.0,nM,6.74,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385634,CHEMBL2113383,,CCN[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,9914c9113462ece15c7239cfe59a2e4b,CCN[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,401.51,30,6.735182176990463,active,1.0,5.0,active,1.0,6.3,False,,,,
490020,145591,CHEMBL749736,129,CHEMBL233,EC50,=,13.7,nM,7.86,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,58836,CHEMBL38874,DAMGO,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,9914c9113462ece15c7239cfe59a2e4b,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,513.6,37,7.863279432843593,active,1.0,5.0,active,1.0,6.3,False,,,,
491200,145591,CHEMBL749736,129,CHEMBL233,EC50,=,45.1,nM,7.35,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385629,CHEMBL2113378,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCCc2ccccc2)C1C5,9914c9113462ece15c7239cfe59a2e4b,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCCc2ccccc2)C1C5,491.64,37,7.345823458122039,active,1.0,5.0,active,1.0,6.3,False,,,,
493594,145591,CHEMBL749736,129,CHEMBL233,EC50,>,1000.0,nM,,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385627,CHEMBL2113376,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(N)C1C5,9914c9113462ece15c7239cfe59a2e4b,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(N)C1C5,373.46,28,6.0,inactive,0.0,5.0,inactive,0.0,6.3,False,,,,
493604,145591,CHEMBL749736,129,CHEMBL233,EC50,=,51.4,nM,7.29,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385623,CHEMBL2113372,,CCCCCCC(=O)N[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,9914c9113462ece15c7239cfe59a2e4b,CCCCCCC(=O)N[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,485.63,36,7.289036881004725,active,1.0,5.0,active,1.0,6.3,False,,,,
494688,145591,CHEMBL749736,129,CHEMBL233,EC50,=,5.33,nM,8.27,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385633,CHEMBL2113382,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCc2ccccc2)C1C5,9914c9113462ece15c7239cfe59a2e4b,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCc2ccccc2)C1C5,477.61,36,8.273272790973428,active,1.0,5.0,active,1.0,6.3,False,,,,
494699,145591,CHEMBL749736,129,CHEMBL233,EC50,>,10000.0,nM,,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,15149,CHEMBL440765,U-69593,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,9914c9113462ece15c7239cfe59a2e4b,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,356.51,26,5.0,inactive,0.0,5.0,inactive,0.0,6.3,False,,,,
503161,145591,CHEMBL749736,129,CHEMBL233,EC50,>,10000.0,nM,,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,87051,CHEMBL294616,DPDPE,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,9914c9113462ece15c7239cfe59a2e4b,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,645.8,44,5.0,inactive,0.0,5.0,inactive,0.0,6.3,False,,,,
507937,145591,CHEMBL749736,129,CHEMBL233,EC50,=,5.2,nM,8.28,F,Functional,,Homo sapiens,9606.0,,,CHO,,BAO_0000219,cell-based format,,,"Stimulation of [35S]GTP-gamma-S, binding to recombinant human Opioid receptor mu 1 expressed in CHO cells",449.0,,Expert,CLD0,9,Direct single protein target assigned,1385624,CHEMBL2113373,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)CCc2ccccc2)C1C5,9914c9113462ece15c7239cfe59a2e4b,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)CCc2ccccc2)C1C5,505.62,38,8.2839966563652,active,1.0,5.0,active,1.0,6.3,False,,,,
