activity_id,assay_id,assay_chembl_id,tid,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_type_description,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,bao_format,bao_label,variant_id,assay_test_type,assay_description,cell_id,tissue_id,curated_by,aidx,confidence_score,confidence_score_description,molregno,compound_chembl_id,pref_name,canonical_smiles,assay_metadata_hash,canonical_smiles_by_Std,molecular_weight,num_atoms,pStandard_value,vs_activity_comment,vs_activity,vs_threshold,lo_activity_comment,lo_activity,lo_threshold,stereoSiblings,effect,assay,effect_description,assay_keywords_description
147794,146113,CHEMBL754582,138,CHEMBL2014,IC50,=,6.8,nM,8.17,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Inhibition of [125I]Tyr14-nociceptin binding to human Opioid receptor like 1 (opioid receptor like 1) in CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,244634,CHEMBL146191,,Oc1nc2ccccc2n1C1CCN(CC2CCCCCCC2)CC1,901e030c965234752af5ce2b09ef2dea,O=c1[nH]c2ccccc2n1C1CCN(CC2CCCCCCC2)CC1,341.5,25,8.167491087293763,active,1.0,5.0,active,1.0,6.85,True,,,,
147798,146111,CHEMBL857695,138,CHEMBL2014,IC50,=,20.0,nM,7.7,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Antagonistic activity measured by GTPgammaS binding against Opioid receptor like 1 in CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,244634,CHEMBL146191,,Oc1nc2ccccc2n1C1CCN(CC2CCCCCCC2)CC1,5e1f6eb4aac428c89295e2ab323c03a5,O=c1[nH]c2ccccc2n1C1CCN(CC2CCCCCCC2)CC1,341.5,25,7.698970004336019,active,1.0,5.0,active,1.0,6.85,True,,,,
152556,146112,CHEMBL754581,138,CHEMBL2014,IC50,=,2.3,nM,8.64,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity in CHO cells stably expressing cloned human Opioid receptor like 1 by displacing radioligand [125I]Tyr14-nociceptin,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,245652,CHEMBL357076,"J-113,397",CCn1c(=O)n([C@@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)c2ccccc21,901e030c965234752af5ce2b09ef2dea,CCn1c(=O)n([C@@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)c2ccccc21,399.58,29,8.638272163982407,active,1.0,5.0,active,1.0,6.85,True,,,,
152560,146110,CHEMBL754580,138,CHEMBL2014,IC50,=,5.6,nM,8.25,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Antagonistic activity against nociceptin produced [35S]GTP-gamma-S, binding to Opioid receptor like 1 expressed in CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,245652,CHEMBL357076,"J-113,397",CCn1c(=O)n([C@@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)c2ccccc21,5e1f6eb4aac428c89295e2ab323c03a5,CCn1c(=O)n([C@@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)c2ccccc21,399.58,29,8.2518119729938,active,1.0,5.0,active,1.0,6.85,True,,,,
154973,146112,CHEMBL754581,138,CHEMBL2014,IC50,=,200.0,nM,6.7,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity in CHO cells stably expressing cloned human Opioid receptor like 1 by displacing radioligand [125I]Tyr14-nociceptin,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,81730,CHEMBL300616,,Oc1nc2ccccc2n1C1CCN(Cc2ccccc2)CC1,901e030c965234752af5ce2b09ef2dea,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccccc2)CC1,307.4,23,6.698970004336019,active,1.0,5.0,inactive,0.0,6.85,True,,,,
154977,146110,CHEMBL754580,138,CHEMBL2014,IC50,>,10000.0,nM,,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Antagonistic activity against nociceptin produced [35S]GTP-gamma-S, binding to Opioid receptor like 1 expressed in CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,81730,CHEMBL300616,,Oc1nc2ccccc2n1C1CCN(Cc2ccccc2)CC1,5e1f6eb4aac428c89295e2ab323c03a5,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccccc2)CC1,307.4,23,5.0,inactive,0.0,5.0,inactive,0.0,6.85,True,,,,
158740,146113,CHEMBL754582,138,CHEMBL2014,IC50,=,6.8,nM,8.17,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Inhibition of [125I]Tyr14-nociceptin binding to human Opioid receptor like 1 (opioid receptor like 1) in CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,245717,CHEMBL146013,,CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,901e030c965234752af5ce2b09ef2dea,CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,369.55,27,8.167491087293763,active,1.0,5.0,active,1.0,6.85,True,,,,
158744,146111,CHEMBL857695,138,CHEMBL2014,IC50,=,20.0,nM,7.7,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,Antagonistic activity measured by GTPgammaS binding against Opioid receptor like 1 in CHO cells,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,245717,CHEMBL146013,,CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,5e1f6eb4aac428c89295e2ab323c03a5,CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,369.55,27,7.698970004336019,active,1.0,5.0,active,1.0,6.85,True,,,,
175698,146112,CHEMBL754581,138,CHEMBL2014,IC50,=,820.0,nM,6.09,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity in CHO cells stably expressing cloned human Opioid receptor like 1 by displacing radioligand [125I]Tyr14-nociceptin,449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,245683,CHEMBL146462,,CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21,901e030c965234752af5ce2b09ef2dea,CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21,399.58,29,6.086186147616283,active,1.0,5.0,inactive,0.0,6.85,True,,,,
175702,146110,CHEMBL754580,138,CHEMBL2014,IC50,>,10000.0,nM,,F,Functional,,,,,,CHO,,BAO_0000219,cell-based format,,,"Antagonistic activity against nociceptin produced [35S]GTP-gamma-S, binding to Opioid receptor like 1 expressed in CHO cells",449.0,,Autocuration,CLD0,8,Homologous single protein target assigned,245683,CHEMBL146462,,CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21,5e1f6eb4aac428c89295e2ab323c03a5,CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21,399.58,29,5.0,inactive,0.0,5.0,inactive,0.0,6.85,True,,,,
