activity_id,assay_id,assay_chembl_id,tid,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_type_description,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,bao_format,bao_label,variant_id,assay_test_type,assay_description,cell_id,tissue_id,curated_by,aidx,confidence_score,confidence_score_description,molregno,compound_chembl_id,pref_name,canonical_smiles,assay_metadata_hash,canonical_smiles_by_Std,molecular_weight,num_atoms,pStandard_value,vs_activity_comment,vs_activity,vs_threshold,lo_activity_comment,lo_activity,lo_threshold,stereoSiblings,effect,assay,effect_description,assay_keywords_description
54699,145330,CHEMBL750418,136,CHEMBL236,IC50,=,9.35,nM,8.03,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210237,CHEMBL127788,,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC3CC3)CC2)c2ccccc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC3CC3)CC2)c2ccccc2)cc1,402.58,30,8.029188389127482,active,1.0,5.0,active,1.0,6.64,False,,,,
55925,145330,CHEMBL750418,136,CHEMBL236,IC50,=,2.09,nM,8.68,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210244,CHEMBL129693,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(SC)cc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(SC)cc2)cc1,394.58,28,8.679853713888946,active,1.0,5.0,active,1.0,6.64,False,,,,
58370,145330,CHEMBL750418,136,CHEMBL236,IC50,=,1.23,nM,8.91,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210443,CHEMBL129034,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc3ccccc23)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc3ccccc23)cc1,398.55,30,8.910094888560602,active,1.0,5.0,active,1.0,6.64,False,,,,
58377,145330,CHEMBL750418,136,CHEMBL236,IC50,=,2.57,nM,8.59,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210276,CHEMBL127495,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(N)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(N)c2)cc1,363.51,27,8.590066876668706,active,1.0,5.0,active,1.0,6.64,False,,,,
58384,145330,CHEMBL750418,136,CHEMBL236,IC50,=,35.5,nM,7.45,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210235,CHEMBL340476,,CCN(CC)C(=O)c1ccc(C(=C2CCN(C3CCCCC3)CC2)c2ccccc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCN(C3CCCCC3)CC2)c2ccccc2)cc1,430.64,32,7.449771646944906,active,1.0,5.0,active,1.0,6.64,False,,,,
59639,145330,CHEMBL750418,136,CHEMBL236,IC50,=,2.09,nM,8.68,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210399,CHEMBL126141,,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC=C(C)C)CC2)c2ccccc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCN(CC=C(C)C)CC2)c2ccccc2)cc1,416.61,31,8.679853713888946,active,1.0,5.0,active,1.0,6.64,False,,,,
62357,145330,CHEMBL750418,136,CHEMBL236,IC50,=,1.04,nM,8.98,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210285,CHEMBL126370,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2F)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2F)cc1,366.48,27,8.98296666070122,active,1.0,5.0,active,1.0,6.64,False,,,,
66347,145330,CHEMBL750418,136,CHEMBL236,IC50,=,2.04,nM,8.69,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210206,CHEMBL339922,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(OC)cc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(OC)cc2)cc1,378.52,28,8.6903698325741,active,1.0,5.0,active,1.0,6.64,False,,,,
68835,145330,CHEMBL750418,136,CHEMBL236,IC50,=,0.63,nM,9.2,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210437,CHEMBL339898,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,416.49,30,9.200659450546418,active,1.0,5.0,active,1.0,6.64,False,,,,
68844,145330,CHEMBL750418,136,CHEMBL236,IC50,=,0.86,nM,9.07,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210368,CHEMBL129300,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(C)=O)c2)cc1,390.53,29,9.065501548756432,active,1.0,5.0,active,1.0,6.64,False,,,,
71408,145330,CHEMBL750418,136,CHEMBL236,IC50,=,4.17,nM,8.38,B,Binding,,,,,,HEK293S,,BAO_0000219,cell-based format,,,Binding affinity on cloned opioid receptor delta 1 in human HEK293S cells using [125I]-[D-Ala2]-deltorphin II as radioligand.,,,Expert,CLD0,8,Homologous single protein target assigned,210444,CHEMBL127007,,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)cc2)cc1,aeb80e345014f86795eaa3488d366326,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)cc2)cc1,382.94,27,8.379863945026242,active,1.0,5.0,active,1.0,6.64,False,,,,
84595,147329,CHEMBL756174,136,CHEMBL236,IC50,=,3.4,nM,8.47,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity towards Opioid receptor delta 1 was evaluated,,,Autocuration,CLD0,8,Homologous single protein target assigned,1154340,CHEMBL1790709,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O)C(N)=O,22cc1cdcf2fec4da1aa585de2827efd6,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O)C(N)=O,847.92,60,8.468521082957745,active,1.0,5.0,active,1.0,6.64,False,,,,
92594,147329,CHEMBL756174,136,CHEMBL236,IC50,=,2.4,nM,8.62,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity towards Opioid receptor delta 1 was evaluated,,,Autocuration,CLD0,8,Homologous single protein target assigned,1154341,CHEMBL1790710,,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO)C(N)=O,22cc1cdcf2fec4da1aa585de2827efd6,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO)C(N)=O,685.78,49,8.619788758288394,active,1.0,5.0,active,1.0,6.64,True,,,,
105737,145324,CHEMBL750412,136,CHEMBL236,IC50,=,151.0,nM,6.82,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,6902,CHEMBL80,NALOXONE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,22cc1cdcf2fec4da1aa585de2827efd6,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.38,24,6.82102305270683,active,1.0,5.0,active,1.0,6.64,False,,,,
107972,145324,CHEMBL750412,136,CHEMBL236,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188126,CHEMBL332697,,COc1cc(/C=C/C(=O)N2CCC(n3c(O)nc4ccccc43)CC2)c([N+](=O)[O-])cc1OC,22cc1cdcf2fec4da1aa585de2827efd6,COc1cc(/C=C/C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c([N+](=O)[O-])cc1OC,452.47,33,5.0,inactive,0.0,5.0,inactive,0.0,6.64,False,,,,
107977,145324,CHEMBL750412,136,CHEMBL236,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,187882,CHEMBL324170,,O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,454.44,33,5.0,inactive,0.0,5.0,inactive,0.0,6.64,False,,,,
109238,145324,CHEMBL750412,136,CHEMBL236,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188136,CHEMBL324257,,O=C(OCc1ccc2nsnc2c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1ccc2nsnc2c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,423.5,30,5.0,inactive,0.0,5.0,inactive,0.0,6.64,False,,,,
110476,145324,CHEMBL750412,136,CHEMBL236,IC50,>,10000.0,nM,,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,187707,CHEMBL326538,,O=C(OCc1cccc(Oc2ccccc2)c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,22cc1cdcf2fec4da1aa585de2827efd6,O=C(OCc1cccc(Oc2ccccc2)c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,457.53,34,5.0,inactive,0.0,5.0,inactive,0.0,6.64,True,,,,
111046,145331,CHEMBL750419,136,CHEMBL236,IC50,=,5.51,nM,8.26,B,Binding,,,,,,,,BAO_0000357,single protein format,,,"Binding affinity was measured against cloned human Opioid receptor delta 1 (wild-type,Wt)",,,Autocuration,CLD0,8,Homologous single protein target assigned,238193,CHEMBL143592,,CC(C)(C)c1ccc(C(c2cccc(O)c2)N2CCN(Cc3ccccc3)CC2)cc1,22cc1cdcf2fec4da1aa585de2827efd6,CC(C)(C)c1ccc(C(c2cccc(O)c2)N2CCN(Cc3ccccc3)CC2)cc1,414.59,31,8.258848401148216,active,1.0,5.0,active,1.0,6.64,True,,,,
111047,145332,CHEMBL750420,136,CHEMBL236,IC50,=,16.8,nM,7.78,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity was measured against mutated human Opioid receptor delta 1 (W248L),,,Autocuration,CLD0,8,Homologous single protein target assigned,238193,CHEMBL143592,,CC(C)(C)c1ccc(C(c2cccc(O)c2)N2CCN(Cc3ccccc3)CC2)cc1,22cc1cdcf2fec4da1aa585de2827efd6,CC(C)(C)c1ccc(C(c2cccc(O)c2)N2CCN(Cc3ccccc3)CC2)cc1,414.59,31,7.774690718274137,active,1.0,5.0,active,1.0,6.64,True,,,,
111051,145331,CHEMBL750419,136,CHEMBL236,IC50,=,1.53,nM,8.81,B,Binding,,,,,,,,BAO_0000357,single protein format,,,"Binding affinity was measured against cloned human Opioid receptor delta 1 (wild-type,Wt)",,,Autocuration,CLD0,8,Homologous single protein target assigned,238192,CHEMBL143939,,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@H]1C(=O)O,22cc1cdcf2fec4da1aa585de2827efd6,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@H]1C(=O)O,680.25,45,8.8153085691824,active,1.0,5.0,active,1.0,6.64,True,,,,
111052,145332,CHEMBL750420,136,CHEMBL236,IC50,=,1.55,nM,8.81,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity was measured against mutated human Opioid receptor delta 1 (W248L),,,Autocuration,CLD0,8,Homologous single protein target assigned,238192,CHEMBL143939,,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@H]1C(=O)O,22cc1cdcf2fec4da1aa585de2827efd6,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@H]1C(=O)O,680.25,45,8.809668301829708,active,1.0,5.0,active,1.0,6.64,True,,,,
111913,145324,CHEMBL750412,136,CHEMBL236,IC50,=,264.0,nM,6.58,B,Binding,,,,,,,,BAO_0000357,single protein format,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,,Expert,CLD0,8,Homologous single protein target assigned,188184,CHEMBL324297,,O=[N+]([O-])c1cc2c(cc1CN1CCC(n3c(O)nc4ccccc43)CC1)OCO2,22cc1cdcf2fec4da1aa585de2827efd6,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc3c(cc2[N+](=O)[O-])OCO3)CC1,396.4,29,6.578396073130169,active,1.0,5.0,weak inactive,0.0,6.64,True,,,,
