activity_id,assay_id,assay_chembl_id,tid,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_type_description,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,bao_format,bao_label,variant_id,assay_test_type,assay_description,cell_id,tissue_id,curated_by,aidx,confidence_score,confidence_score_description,molregno,compound_chembl_id,pref_name,canonical_smiles,assay_metadata_hash,canonical_smiles_by_Std,molecular_weight,num_atoms,pStandard_value,vs_activity_comment,vs_activity,vs_threshold,lo_activity_comment,lo_activity,lo_threshold,stereoSiblings,effect,assay,effect_description,assay_keywords_description
38420,145476,CHEMBL751263,136,CHEMBL236,Ki,=,2709.0,nM,5.57,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,175956,CHEMBL327118,,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(Cl)c1)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(Cl)c1)c1cccc(Cl)c1,431.79,28,5.567190994966832,active,1.0,5.0,inactive,0.0,6.81,True,,,,
38439,146613,CHEMBL750114,136,CHEMBL236,Ki,=,3500.0,nM,5.46,B,Binding,,Bos taurus,9913.0,,,,,BAO_0000019,assay format,,,Binding affinity against Opioid receptor delta 1 of calf cortex using [3H]U-69593 as radioligand,,,Autocuration,CLD0,8,Homologous single protein target assigned,547797,CHEMBL554230,ZOLUNICANT HYDROCHLORIDE,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13.Cl,7a734ae339e39f2895a3a29a414c9631,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,404.94,28,5.455931955649724,active,1.0,5.0,inactive,0.0,6.81,False,,,,
39383,147165,CHEMBL753855,136,CHEMBL236,Ki,=,222.0,nM,6.65,F,Functional,,Cavia porcellus,10141.0,,,,,BAO_0000019,assay format,,,"Compound was tested for the inhibition of [35S]GTP-gamma-S, binding in Guinea pig Caudate stimulated by the Opioid receptor delta 1 agonist Delta-SNC80",,,Autocuration,CLD0,8,Homologous single protein target assigned,175451,CHEMBL324681,,CN1CC[C@]2(c3cccc(O)c3)Cc3ccccc3C[C@]2(C)C1,2e76b5e0d314c845967051d6b2837532,CN1CC[C@]2(c3cccc(O)c3)Cc3ccccc3C[C@]2(C)C1,307.44,23,6.653647025549361,active,1.0,5.0,inactive,0.0,6.81,True,,,,
41702,147162,CHEMBL753852,136,CHEMBL236,Ki,=,86.0,nM,7.07,B,Binding,,Cavia porcellus,10141.0,,Brain,,Membrane,BAO_0000249,cell membrane format,,,Displacement of [3H]EK from Opioid receptor delta 1 in guinea pig brain membrane,,955.0,Expert,CLD0,8,Homologous single protein target assigned,1798746,CHEMBL3350135,,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](NC(=O)CNC(=O)CCC(=O)NCC(=O)N[C@@H]2CC[C@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@@H]2O8)CC[C@]3(O)[C@H]1C5,d5fdf976cc6fd98f7656c177bcab9fc2,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](NC(=O)CNC(=O)CCC(=O)NCC(=O)N[C@@H]2CC[C@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@@H]2O8)CC[C@]3(O)[C@H]1C5,800.91,58,7.0655015487564325,active,1.0,5.0,active,1.0,6.81,True,,,,
41951,145476,CHEMBL751263,136,CHEMBL236,Ki,=,1439.0,nM,5.84,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176503,CHEMBL108904,,N[C@@H](c1ccc(Cl)cc1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,901e030c965234752af5ce2b09ef2dea,N[C@@H](c1ccc(Cl)cc1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,362.9,26,5.841939206063395,active,1.0,5.0,inactive,0.0,6.81,True,,,,
41956,145476,CHEMBL751263,136,CHEMBL236,Ki,=,9372.0,nM,5.03,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176169,CHEMBL324895,,CCCCC(c1cc(F)cc(F)c1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCCC(c1cc(F)cc(F)c1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,378.89,26,5.028167720075075,weak active,1.0,5.0,inactive,0.0,6.81,True,,,,
44069,147162,CHEMBL753852,136,CHEMBL236,Ki,=,12.0,nM,7.92,B,Binding,,Cavia porcellus,10141.0,,Brain,,Membrane,BAO_0000249,cell membrane format,,,Displacement of [3H]EK from Opioid receptor delta 1 in guinea pig brain membrane,,955.0,Expert,CLD0,8,Homologous single protein target assigned,1798740,CHEMBL3350129,,O=C(CCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,d5fdf976cc6fd98f7656c177bcab9fc2,O=C(CCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,766.94,56,7.920818753952375,active,1.0,5.0,active,1.0,6.81,True,,,,
44144,147162,CHEMBL753852,136,CHEMBL236,Ki,=,200.0,nM,6.7,B,Binding,,Cavia porcellus,10141.0,,Brain,,Membrane,BAO_0000249,cell membrane format,,,Displacement of [3H]EK from Opioid receptor delta 1 in guinea pig brain membrane,,955.0,Expert,CLD0,8,Homologous single protein target assigned,1798745,CHEMBL3350134,,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](NC(=O)CCC(=O)N[C@@H]2CC[C@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@@H]2O8)CC[C@]3(O)[C@H]1C5,d5fdf976cc6fd98f7656c177bcab9fc2,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](NC(=O)CCC(=O)N[C@@H]2CC[C@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@@H]2O8)CC[C@]3(O)[C@H]1C5,686.81,50,6.698970004336019,active,1.0,5.0,weak inactive,0.0,6.81,True,,,,
44166,147162,CHEMBL753852,136,CHEMBL236,Ki,=,480.0,nM,6.32,B,Binding,,Cavia porcellus,10141.0,,Brain,,Membrane,BAO_0000249,cell membrane format,,,Displacement of [3H]EK from Opioid receptor delta 1 in guinea pig brain membrane,,955.0,Expert,CLD0,8,Homologous single protein target assigned,609380,CHEMBL607319,,CC(=O)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,d5fdf976cc6fd98f7656c177bcab9fc2,CC(=O)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,344.41,25,6.318758762624412,active,1.0,5.0,inactive,0.0,6.81,True,,,,
45462,145476,CHEMBL751263,136,CHEMBL236,Ki,=,3312.0,nM,5.48,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176005,CHEMBL317479,,N[C@H](c1cccc(C(F)(F)F)c1)[C@H]1CCN1C(c1ccccc1)c1ccccc1,901e030c965234752af5ce2b09ef2dea,N[C@H](c1cccc(C(F)(F)F)c1)[C@H]1CCN1C(c1ccccc1)c1ccccc1,396.46,29,5.479909671887158,active,1.0,5.0,inactive,0.0,6.81,True,,,,
45467,145476,CHEMBL751263,136,CHEMBL236,Ki,=,22370.0,nM,4.65,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176488,CHEMBL320804,,CCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,314.86,22,4.65033401590337,inactive,0.0,5.0,inactive,0.0,6.81,False,,,,
45472,145476,CHEMBL751263,136,CHEMBL236,Ki,=,10090.0,nM,5.0,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176753,CHEMBL110933,,CCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,328.89,23,4.996108833763089,weak inactive,0.0,5.0,inactive,0.0,6.81,True,,,,
47987,145476,CHEMBL751263,136,CHEMBL236,Ki,=,7579.0,nM,5.12,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176852,CHEMBL106084,,CCCCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,356.94,25,5.120388092934149,weak active,1.0,5.0,inactive,0.0,6.81,False,,,,
47992,145476,CHEMBL751263,136,CHEMBL236,Ki,=,12270.0,nM,4.91,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176235,CHEMBL106190,,CCCCC(c1cccc(F)c1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCCC(c1cccc(F)c1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,360.9,25,4.9111554372729955,weak inactive,0.0,5.0,inactive,0.0,6.81,True,,,,
49386,145476,CHEMBL751263,136,CHEMBL236,Ki,=,6088.0,nM,5.22,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176054,CHEMBL316961,,N[C@@H](c1cccc(C(F)(F)F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,901e030c965234752af5ce2b09ef2dea,N[C@@H](c1cccc(C(F)(F)F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,396.46,29,5.2155253562374835,active,1.0,5.0,inactive,0.0,6.81,False,,,,
49391,145476,CHEMBL751263,136,CHEMBL236,Ki,=,1856.0,nM,5.73,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,175977,CHEMBL110126,,Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,901e030c965234752af5ce2b09ef2dea,Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,342.49,26,5.731422028117157,active,1.0,5.0,inactive,0.0,6.81,True,,,,
49404,146613,CHEMBL750114,136,CHEMBL236,Ki,=,3800.0,nM,5.42,B,Binding,,Bos taurus,9913.0,,,,,BAO_0000019,assay format,,,Binding affinity against Opioid receptor delta 1 of calf cortex using [3H]U-69593 as radioligand,,,Autocuration,CLD0,8,Homologous single protein target assigned,547797,CHEMBL554230,ZOLUNICANT HYDROCHLORIDE,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13.Cl,7a734ae339e39f2895a3a29a414c9631,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,404.94,28,5.42021640338319,active,1.0,5.0,inactive,0.0,6.81,True,,,,
50731,145476,CHEMBL751263,136,CHEMBL236,Ki,=,31780.0,nM,4.5,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176242,CHEMBL106359,,CCCCC(CCCC)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCCC(CCCC)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,322.92,22,4.497846107128639,inactive,0.0,5.0,inactive,0.0,6.81,True,,,,
51605,147162,CHEMBL753852,136,CHEMBL236,Ki,=,100.0,nM,7.0,B,Binding,,Cavia porcellus,10141.0,,Brain,,Membrane,BAO_0000249,cell membrane format,,,Displacement of [3H]EK from Opioid receptor delta 1 in guinea pig brain membrane,,955.0,Expert,CLD0,8,Homologous single protein target assigned,1798738,CHEMBL3350127,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](NC(=O)CCC(=O)N[C@H]2CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5,d5fdf976cc6fd98f7656c177bcab9fc2,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](NC(=O)CCC(=O)N[C@H]2CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5,686.81,50,7.0,active,1.0,5.0,active,1.0,6.81,True,,,,
51855,145476,CHEMBL751263,136,CHEMBL236,Ki,=,4787.0,nM,5.32,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,175985,CHEMBL324897,,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(F)c1)c1cccc(F)c1,901e030c965234752af5ce2b09ef2dea,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(F)c1)c1cccc(F)c1,398.88,28,5.319936572518051,active,1.0,5.0,inactive,0.0,6.81,True,,,,
51860,145476,CHEMBL751263,136,CHEMBL236,Ki,=,5958.0,nM,5.22,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176944,CHEMBL108995,,CCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,356.94,25,5.224899501120976,active,1.0,5.0,inactive,0.0,6.81,False,,,,
51865,145476,CHEMBL751263,136,CHEMBL236,Ki,=,11240.0,nM,4.95,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176168,CHEMBL108900,,CCCCC(c1cc(F)cc(F)c1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCCCC(c1cc(F)cc(F)c1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,378.89,26,4.949233688766958,weak inactive,0.0,5.0,inactive,0.0,6.81,False,,,,
51876,146613,CHEMBL750114,136,CHEMBL236,Ki,>,100000.0,nM,,B,Binding,,Bos taurus,9913.0,,,,,BAO_0000019,assay format,,,Binding affinity against Opioid receptor delta 1 of calf cortex using [3H]U-69593 as radioligand,,,Autocuration,CLD0,8,Homologous single protein target assigned,547797,CHEMBL554230,ZOLUNICANT HYDROCHLORIDE,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13.Cl,7a734ae339e39f2895a3a29a414c9631,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,404.94,28,4.0,inactive,0.0,5.0,inactive,0.0,6.81,True,,,,
54460,145476,CHEMBL751263,136,CHEMBL236,Ki,=,22410.0,nM,4.65,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,176533,CHEMBL106235,,CCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,901e030c965234752af5ce2b09ef2dea,CCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,314.86,22,4.6495581434649385,inactive,0.0,5.0,inactive,0.0,6.81,True,,,,
56678,147162,CHEMBL753852,136,CHEMBL236,Ki,=,700.0,nM,6.16,B,Binding,,Cavia porcellus,10141.0,,Brain,,Membrane,BAO_0000249,cell membrane format,,,Displacement of [3H]EK from Opioid receptor delta 1 in guinea pig brain membrane,,955.0,Expert,CLD0,8,Homologous single protein target assigned,1798750,CHEMBL3350139,,CC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,d5fdf976cc6fd98f7656c177bcab9fc2,CC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,344.41,25,6.154901959985743,active,1.0,5.0,inactive,0.0,6.81,False,,,,
60782,145476,CHEMBL751263,136,CHEMBL236,Ki,=,634.0,nM,6.2,B,Binding,,,,,,CHO,,BAO_0000219,cell-based format,,,Binding affinity at human opioid receptor delta 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.8 nM,449.0,,Expert,CLD0,8,Homologous single protein target assigned,175987,CHEMBL108894,,Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1F,901e030c965234752af5ce2b09ef2dea,Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1F,360.48,27,6.1979107421182675,active,1.0,5.0,inactive,0.0,6.81,False,,,,
